timestamp,sensor_id,value,priority
2026-04-14T08:11:27Z,TEMP-003,25.627,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.174,LOW
2026-04-14T08:11:27Z,HUM-005,42.438,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.588,
2026-04-14T08:11:27Z,HUM-007,32.607,HIGH
2026-04-14T08:11:27Z,HUM-008,97.842,LOW
2026-04-14T08:11:27Z,HUM-009,94.445,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.587,HIGH
2026-04-14T08:11:27Z,TEMP-011,125.07,LOW
2026-04-14T08:11:27Z,TEMP-012,104.906,LOW
2026-04-14T08:11:27Z,TEMP-001,81.163,HIGH
2026-04-14T08:11:27Z,PRES-002,38.893,LOW
2026-04-14T08:11:27Z,TEMP-003,25.668,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.229,MEDIUM
2026-04-14T08:11:27Z,HUM-005,42.484,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.762,LOW
2026-04-14T08:11:27Z,HUM-007,32.685,LOW
2026-04-14T08:11:27Z,HUM-008,97.646,LOW
2026-04-14T08:11:27Z,HUM-009,94.482,LOW
2026-04-14T08:11:27Z,HUM-010,36.565,HIGH
2026-04-14T08:11:27Z,TEMP-011,125.07,HIGH
2026-04-14T08:11:27Z,TEMP-012,105.101,LOW
2026-04-14T08:11:27Z,TEMP-001,81.015,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.774,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,25.483,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.114,HIGH
2026-04-14T08:11:27Z,HUM-005,42.58,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.678,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.55,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.488,HIGH
2026-04-14T08:11:27Z,HUM-009,94.559,HIGH
2026-04-14T08:11:27Z,HUM-010,36.394,LOW
2026-04-14T08:11:27Z,TEMP-011,125.07,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.289,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.211,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.726,LOW
2026-04-14T08:11:27Z,TEMP-003,25.479,LOW
2026-04-14T08:11:27Z,ACCEL-004,48.016,LOW
2026-04-14T08:11:27Z,HUM-005,42.597,LOW
2026-04-14T08:11:27Z,FLOW-006,119.807,HIGH
2026-04-14T08:11:27Z,HUM-007,32.498,HIGH
2026-04-14T08:11:27Z,HUM-008,97.428,MEDIUM
2026-04-14T08:11:27Z,HUM-009,94.749,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.569,HIGH
2026-04-14T08:11:27Z,TEMP-011,125.07,LOW
2026-04-14T08:11:27Z,TEMP-012,105.147,LOW
2026-04-14T08:11:27Z,TEMP-001,81.371,LOW
2026-04-14T08:11:27Z,PRES-002,38.637,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,25.634,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.027,LOW
2026-04-14T08:11:27Z,HUM-005,42.406,LOW
2026-04-14T08:11:27Z,FLOW-006,119.832,HIGH
2026-04-14T08:11:27Z,HUM-007,32.34,HIGH
2026-04-14T08:11:27Z,HUM-008,97.469,HIGH
2026-04-14T08:11:27Z,HUM-009,94.795,HIGH
2026-04-14T08:11:27Z,HUM-010,36.761,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.585,LOW
2026-04-14T08:11:27Z,TEMP-012,105.345,LOW
2026-04-14T08:11:27Z,TEMP-001,81.566,HIGH
2026-04-14T08:11:27Z,PRES-002,38.529,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.641,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.957,MEDIUM
2026-04-14T08:11:27Z,HUM-005,42.437,HIGH
2026-04-14T08:11:27.639387,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-007,32.15,HIGH
2026-04-14T08:11:27Z,HUM-008,97.469,HIGH
2026-04-14T08:11:27Z,HUM-009,94.741,MEDIUM
2026-04-14T08:11:27Z,HUM-010,,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.386,MEDIUM
2026-04-14T08:11:27.639412,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,TEMP-001,81.762,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.509,LOW
2026-04-14T08:11:27Z,TEMP-003,25.442,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.061,LOW
2026-04-14T08:11:27Z,HUM-005,42.564,LOW
2026-04-14T08:11:27Z,FLOW-006,119.466,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.019,HIGH
2026-04-14T08:11:27Z,HUM-008,97.628,MEDIUM
2026-04-14T08:11:27Z,HUM-009,94.657,LOW
2026-04-14T08:11:27Z,HUM-010,36.542,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.546,HIGH
2026-04-14T08:11:27Z,TEMP-012,105.233,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.945,LOW
2026-04-14T08:11:27Z,PRES-002,38.419,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.339,LOW
2026-04-14T08:11:27Z,ACCEL-004,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:27Z,HUM-005,42.584,HIGH
2026-04-14T08:11:27Z,FLOW-006,119.612,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.022,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.665,MEDIUM
2026-04-14T08:11:27Z,HUM-009,94.634,LOW
2026-04-14T08:11:27Z,HUM-010,36.672,LOW
2026-04-14T08:11:27Z,TEMP-011,70.71,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.323,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.922,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.515,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,25.419,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.251,HIGH
2026-04-14T08:11:27Z,HUM-005,42.648,MEDIUM
2026-04-14T08:11:27.639672,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-007,31.895,LOW
2026-04-14T08:11:27Z,HUM-008,97.845,MEDIUM
2026-04-14T08:11:27Z,HUM-009,94.457,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.696,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.643,LOW
2026-04-14T08:11:27Z,TEMP-012,105.415,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.875,HIGH
2026-04-14T08:11:27Z,PRES-002,38.325,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,25.462,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.06,LOW
2026-04-14T08:11:27Z,HUM-005,42.625,LOW
2026-04-14T08:11:27Z,FLOW-006,119.636,LOW
2026-04-14T08:11:27Z,HUM-007,31.72,LOW
2026-04-14T08:11:27Z,HUM-008,97.934,MEDIUM
2026-04-14T08:11:27Z,HUM-009,,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.834,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.62,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.457,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,81.987,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.297,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.572,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.227,MEDIUM
2026-04-14T08:11:27Z,HUM-005,42.675,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.766,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.843,LOW
2026-04-14T08:11:27Z,HUM-008,98.118,LOW
2026-04-14T08:11:27Z,HUM-009,94.464,MEDIUM
2026-04-14T08:11:27Z,HUM-010,,HIGH
2026-04-14T08:11:27Z,TEMP-011,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,TEMP-012,105.444,LOW
2026-04-14T08:11:27Z,TEMP-001,82.049,HIGH
2026-04-14T08:11:27Z,PRES-002,38.115,LOW
2026-04-14T08:11:27Z,TEMP-003,25.666,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.068,LOW
2026-04-14T08:11:27Z,HUM-005,42.629,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.92,HIGH
2026-04-14T08:11:27Z,HUM-007,31.794,LOW
2026-04-14T08:11:27Z,HUM-008,98.015,MEDIUM
2026-04-14T08:11:27Z,HUM-009,94.572,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.617,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.422,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.322,HIGH
2026-04-14T08:11:27Z,TEMP-001,82.084,LOW
2026-04-14T08:11:27Z,PRES-002,38.165,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,25.738,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.032,MEDIUM
2026-04-14T08:11:27Z,HUM-005,42.737,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.83,LOW
2026-04-14T08:11:27Z,HUM-007,31.846,HIGH
2026-04-14T08:11:27Z,HUM-008,97.958,MEDIUM
2026-04-14T08:11:27Z,HUM-009,94.728,HIGH
2026-04-14T08:11:27Z,HUM-010,36.691,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.4,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.22,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,81.889,LOW
2026-04-14T08:11:27Z,PRES-002,38.201,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.768,LOW
2026-04-14T08:11:27Z,ACCEL-004,48.219,LOW
2026-04-14T08:11:27Z,HUM-005,42.932,LOW
2026-04-14T08:11:27Z,FLOW-006,119.863,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.045,LOW
2026-04-14T08:11:27Z,HUM-008,97.761,MEDIUM
2026-04-14T08:11:27Z,HUM-009,94.542,LOW
2026-04-14T08:11:27Z,HUM-010,36.776,LOW
2026-04-14T08:11:27Z,TEMP-011,70.211,HIGH
2026-04-14T08:11:27Z,TEMP-012,105.045,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,81.747,HIGH
2026-04-14T08:11:27Z,PRES-002,38.12,LOW
2026-04-14T08:11:27Z,TEMP-003,25.835,LOW
2026-04-14T08:11:27Z,ACCEL-004,48.304,LOW
2026-04-14T08:11:27Z,HUM-005,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,FLOW-006,119.757,HIGH
2026-04-14T08:11:27Z,HUM-007,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:27Z,HUM-008,97.864,HIGH
2026-04-14T08:11:27Z,HUM-009,94.619,HIGH
2026-04-14T08:11:27Z,HUM-010,36.941,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,TEMP-012,105.062,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.825,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.052,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.969,LOW
2026-04-14T08:11:27Z,ACCEL-004,48.18,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.039,LOW
2026-04-14T08:11:27Z,FLOW-006,119.754,LOW
2026-04-14T08:11:27Z,HUM-007,32.075,HIGH
2026-04-14T08:11:27Z,HUM-008,97.816,MEDIUM
2026-04-14T08:11:27Z,HUM-009,94.57,HIGH
2026-04-14T08:11:27Z,HUM-010,36.955,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.216,LOW
2026-04-14T08:11:27Z,TEMP-012,104.947,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.674,LOW
2026-04-14T08:11:27Z,PRES-002,38.144,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.062,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.164,HIGH
2026-04-14T08:11:27.640503,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,FLOW-006,119.559,LOW
2026-04-14T08:11:27Z,HUM-007,31.876,MEDIUM
2026-04-14T08:11:27Z,HUM-008,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:27.640522,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-010,36.952,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.285,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.044,LOW
2026-04-14T08:11:27Z,TEMP-001,81.531,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.236,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.871,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.004,HIGH
2026-04-14T08:11:27Z,HUM-005,43.033,HIGH
2026-04-14T08:11:27Z,FLOW-006,119.6,MEDIUM
2026-04-14T08:11:27Z,,31.959,LOW
2026-04-14T08:11:27Z,HUM-008,,LOW
2026-04-14T08:11:27Z,HUM-009,97.181,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.946,LOW
2026-04-14T08:11:27Z,TEMP-011,70.303,LOW
2026-04-14T08:11:27Z,TEMP-012,104.929,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,81.594,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.047,
2026-04-14T08:11:27Z,TEMP-003,25.966,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.047,MEDIUM
2026-04-14T08:11:27Z,HUM-005,43.044,LOW
2026-04-14T08:11:27Z,FLOW-006,119.735,LOW
2026-04-14T08:11:27Z,HUM-007,31.912,LOW
2026-04-14T08:11:27Z,HUM-008,SYSTEM_HALT_ERR,LOW
2026-04-14T08:11:27Z,HUM-009,97.3,HIGH
2026-04-14T08:11:27Z,HUM-010,36.937,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.234,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.776,LOW
2026-04-14T08:11:27Z,TEMP-001,81.792,MEDIUM
2026-04-14T08:11:27Z,PRES-002,37.865,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,26.027,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.915,HIGH
2026-04-14T08:11:27Z,HUM-005,43.073,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.569,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.943,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.705,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.222,HIGH
2026-04-14T08:11:27Z,HUM-010,36.872,LOW
2026-04-14T08:11:27Z,TEMP-011,70.257,LOW
2026-04-14T08:11:27Z,TEMP-012,104.703,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.803,LOW
2026-04-14T08:11:27Z,PRES-002,37.754,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.83,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.911,HIGH
2026-04-14T08:11:27Z,HUM-005,42.93,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.528,HIGH
2026-04-14T08:11:27Z,HUM-007,31.802,HIGH
2026-04-14T08:11:27Z,HUM-008,97.551,HIGH
2026-04-14T08:11:27Z,HUM-009,97.228,HIGH
2026-04-14T08:11:27Z,HUM-010,37.019,LOW
2026-04-14T08:11:27Z,TEMP-011,70.062,HIGH
2026-04-14T08:11:27Z,TEMP-012,104.884,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,81.865,LOW
2026-04-14T08:11:27Z,PRES-002,37.766,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.93,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.951,HIGH
2026-04-14T08:11:27Z,HUM-005,42.748,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,119.588,HIGH
2026-04-14T08:11:27Z,HUM-007,31.772,HIGH
2026-04-14T08:11:27Z,,97.657,LOW
2026-04-14T08:11:27Z,HUM-009,97.064,HIGH
2026-04-14T08:11:27Z,HUM-010,36.896,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.066,HIGH
2026-04-14T08:11:27Z,TEMP-012,105.079,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.694,LOW
2026-04-14T08:11:27Z,PRES-002,37.957,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,25.964,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,48.129,LOW
2026-04-14T08:11:27Z,HUM-005,42.812,HIGH
2026-04-14T08:11:27Z,FLOW-006,119.416,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.684,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.556,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.127,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.768,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.253,HIGH
2026-04-14T08:11:27Z,TEMP-012,105.028,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.597,MEDIUM
2026-04-14T08:11:27Z,PRES-002,37.979,LOW
2026-04-14T08:11:27Z,TEMP-003,26.141,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.959,LOW
2026-04-14T08:11:27Z,HUM-005,42.659,LOW
2026-04-14T08:11:27Z,FLOW-006,119.474,HIGH
2026-04-14T08:11:27Z,HUM-007,31.709,HIGH
2026-04-14T08:11:27Z,HUM-008,97.742,HIGH
2026-04-14T08:11:27Z,HUM-009,97.266,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.855,LOW
2026-04-14T08:11:27Z,TEMP-011,70.437,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.044,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.425,MEDIUM
2026-04-14T08:11:27Z,PRES-002,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.3,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.028,LOW
2026-04-14T08:11:27Z,HUM-005,42.493,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.054,LOW
2026-04-14T08:11:27Z,HUM-007,31.909,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.936,MEDIUM
2026-04-14T08:11:27.641295,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-010,36.812,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.314,HIGH
2026-04-14T08:11:27Z,TEMP-012,104.868,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,81.291,LOW
2026-04-14T08:11:27Z,PRES-002,37.814,LOW
2026-04-14T08:11:27Z,TEMP-003,26.204,HIGH
2026-04-14T08:11:27Z,ACCEL-004,48.101,HIGH
2026-04-14T08:11:27Z,HUM-005,42.455,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.086,LOW
2026-04-14T08:11:27Z,HUM-007,32.084,HIGH
2026-04-14T08:11:27Z,HUM-008,98.055,LOW
2026-04-14T08:11:27Z,HUM-009,97.253,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.832,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.309,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,104.986,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.234,HIGH
2026-04-14T08:11:27Z,PRES-002,37.859,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.196,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.936,LOW
2026-04-14T08:11:27Z,HUM-005,42.408,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.168,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.885,HIGH
2026-04-14T08:11:27Z,HUM-008,98.229,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.344,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.982,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.371,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.102,LOW
2026-04-14T08:11:27Z,TEMP-001,81.377,HIGH
2026-04-14T08:11:27Z,PRES-002,37.952,LOW
2026-04-14T08:11:27Z,TEMP-003,26.079,LOW
2026-04-14T08:11:27Z,ACCEL-004,48.061,HIGH
2026-04-14T08:11:27Z,HUM-005,42.391,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.259,LOW
2026-04-14T08:11:27.641576,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,HUM-008,98.111,LOW
2026-04-14T08:11:27Z,HUM-009,97.194,LOW
2026-04-14T08:11:27Z,HUM-010,36.959,LOW
2026-04-14T08:11:27.641593,CORRUPT,ERR,ERR
2026-04-14T08:11:27Z,TEMP-012,104.98,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,81.571,MEDIUM
2026-04-14T08:11:27Z,PRES-002,37.98,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,25.928,MEDIUM
2026-04-14T08:11:27Z,ACCEL-004,47.871,LOW
2026-04-14T08:11:27Z,HUM-005,42.445,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.359,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.947,HIGH
2026-04-14T08:11:27Z,HUM-008,98.129,LOW
2026-04-14T08:11:27Z,HUM-009,97.154,MEDIUM
2026-04-14T08:11:27Z,HUM-010,37.006,LOW
2026-04-14T08:11:27Z,TEMP-011,70.286,HIGH
2026-04-14T08:11:27Z,TEMP-012,104.88,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,81.717,HIGH
2026-04-14T08:11:27Z,PRES-002,38.024,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.978,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.722,LOW
2026-04-14T08:11:27Z,HUM-005,42.283,LOW
2026-04-14T08:11:27Z,FLOW-006,120.445,LOW
2026-04-14T08:11:27Z,HUM-007,32.027,HIGH
2026-04-14T08:11:27Z,HUM-008,98.124,LOW
2026-04-14T08:11:27Z,HUM-009,97.167,LOW
2026-04-14T08:11:27Z,HUM-010,37.024,MEDIUM
2026-04-14T08:11:27Z,TEMP-011,70.315,HIGH
2026-04-14T08:11:27Z,TEMP-012,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.725,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.196,HIGH
2026-04-14T08:11:27Z,TEMP-003,26.031,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.798,MEDIUM
2026-04-14T08:11:27Z,HUM-005,42.182,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.365,LOW
2026-04-14T08:11:27Z,HUM-007,32.053,HIGH
2026-04-14T08:11:27Z,HUM-008,98.079,HIGH
2026-04-14T08:11:27Z,HUM-009,97.037,LOW
2026-04-14T08:11:27Z,HUM-010,37.009,LOW
2026-04-14T08:11:27Z,TEMP-011,70.342,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.173,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.697,LOW
2026-04-14T08:11:27Z,PRES-002,38.275,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.92,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.63,LOW
2026-04-14T08:11:27Z,HUM-005,42.364,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.532,HIGH
2026-04-14T08:11:27Z,HUM-007,32.016,LOW
2026-04-14T08:11:27Z,HUM-008,97.888,HIGH
2026-04-14T08:11:27Z,HUM-009,97.222,HIGH
2026-04-14T08:11:27Z,HUM-010,37.115,LOW
2026-04-14T08:11:27Z,TEMP-011,70.258,LOW
2026-04-14T08:11:27Z,TEMP-012,105.34,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.766,MEDIUM
2026-04-14T08:11:27Z,PRES-002,38.282,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,25.82,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.638,MEDIUM
2026-04-14T08:11:27Z,HUM-005,42.282,LOW
2026-04-14T08:11:27Z,FLOW-006,SYSTEM_HALT_ERR,HIGH
2026-04-14T08:11:27Z,HUM-007,31.911,MEDIUM
2026-04-14T08:11:27Z,HUM-008,98.058,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.121,MEDIUM
2026-04-14T08:11:27Z,HUM-010,37.052,LOW
2026-04-14T08:11:27Z,TEMP-011,70.198,LOW
2026-04-14T08:11:27Z,TEMP-012,105.342,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.886,LOW
2026-04-14T08:11:27Z,PRES-002,38.1,LOW
2026-04-14T08:11:27Z,TEMP-003,25.831,HIGH
2026-04-14T08:11:27Z,ACCEL-004,47.603,MEDIUM
2026-04-14T08:11:27Z,HUM-005,42.124,LOW
2026-04-14T08:11:27Z,FLOW-006,120.48,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.944,MEDIUM
2026-04-14T08:11:27Z,HUM-008,97.917,HIGH
2026-04-14T08:11:27Z,HUM-009,97.273,MEDIUM
2026-04-14T08:11:27Z,HUM-010,36.934,LOW
2026-04-14T08:11:27Z,TEMP-011,70.014,LOW
2026-04-14T08:11:27Z,TEMP-012,105.404,LOW
2026-04-14T08:11:27Z,TEMP-001,81.817,LOW
2026-04-14T08:11:27Z,PRES-002,37.993,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,25.705,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.715,HIGH
2026-04-14T08:11:27Z,HUM-005,42.281,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.507,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.973,HIGH
2026-04-14T08:11:27Z,HUM-008,97.855,MEDIUM
2026-04-14T08:11:27Z,HUM-009,97.401,HIGH
2026-04-14T08:11:27Z,HUM-010,37.08,LOW
2026-04-14T08:11:27Z,TEMP-011,69.896,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.328,HIGH
2026-04-14T08:11:27Z,TEMP-001,81.742,LOW
2026-04-14T08:11:27Z,PRES-002,37.834,LOW
2026-04-14T08:11:27Z,TEMP-003,25.785,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.771,HIGH
2026-04-14T08:11:27Z,HUM-005,42.275,MEDIUM
2026-04-14T08:11:27Z,FLOW-006,120.452,MEDIUM
2026-04-14T08:11:27Z,HUM-007,32.102,HIGH
2026-04-14T08:11:27Z,HUM-008,97.783,LOW
2026-04-14T08:11:27Z,HUM-009,97.267,LOW
2026-04-14T08:11:27Z,HUM-010,36.958,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.094,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.237,LOW
2026-04-14T08:11:27Z,TEMP-001,81.688,LOW
2026-04-14T08:11:27Z,PRES-002,37.768,MEDIUM
2026-04-14T08:11:27Z,TEMP-003,25.836,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.833,HIGH
2026-04-14T08:11:27Z,HUM-005,42.456,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.605,MEDIUM
2026-04-14T08:11:27Z,HUM-007,31.995,HIGH
2026-04-14T08:11:27Z,HUM-008,97.609,HIGH
2026-04-14T08:11:27Z,HUM-009,97.106,LOW
2026-04-14T08:11:27Z,HUM-010,36.992,HIGH
2026-04-14T08:11:27Z,TEMP-011,70.084,MEDIUM
2026-04-14T08:11:27Z,TEMP-012,105.092,MEDIUM
2026-04-14T08:11:27Z,TEMP-001,81.877,LOW
2026-04-14T08:11:27Z,PRES-002,37.907,HIGH
2026-04-14T08:11:27Z,TEMP-003,25.752,LOW
2026-04-14T08:11:27Z,ACCEL-004,47.987,HIGH
2026-04-14T08:11:27Z,HUM-005,42.597,HIGH
2026-04-14T08:11:27Z,FLOW-006,120.703,HIGH
2026-04-14T08:11:27Z,HUM-007,32.053,MEDIUM
